"﻿""Key""",Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
J3UCXL3D,book,2018,,"Literatura en el laboratorio. Canon, archivo y crítica literaria en la era digital",,,,,"https://www.gedisa.com/ficha.aspx?idcol=240&cod=240018&titulo=Literatura-en-el-laboratorio&aut=Moretti,%20Franco#.YQg4k-3tbe1",,2018,2025-06-24 18:35:51,2026-02-17 01:57:04,,,,,,,,,,,,,Gedisa,Barcelona,es,,,,,,,,"Is it possible for a computer program to identify literary genres as well as human reasoning, to completely sequence a set of novels in order to trace the peculiarity of the stylistic phenomenon? The research of Franco Moretti and his team, the Stanford Literary Lab founded in 2010, has confirmed it: we can use computational systems to analyze in detail the genres of the novel, look for patterns in the arrangement of the most frequent words and scrutinize the interconnected layers of meaning. But undoubtedly one of the most important novelties to emerge from the digitization of literary studies is the ability to map the vast and unexplored continent of literature (The Great Unread): «We used to work with a couple of hundred nineteenth-century novels, but now we can analyze thousands or tens of thousands and soon hundreds of thousands; it is as if, suddenly, we have a telescope with which we can observe unknown galaxies». In this exploratory journey into the «narrative genome», Literature in the Laboratory succeeds in spreading the passion of a rigorous research process that, not without its difficulties, opens revolutionary doors for literary studies.

<div class=""comment"">
<p>This description was automatically added from 
<a href=""https://books.google.com/books?id=JK8VXK7QMNAC"">Google Books</a>. 
For a customized abstract or excerpt, add a note to the item in the 
<a href=""github.com/{{github}}/{{BASE_URL}}"">Zotero library</a></p>
</div>",,,#nosource,,"Moretti, Franco",,"Rojas Castro, Antonio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T8GE59KI,book,2013,,Imágenes de la tecnología y la globalización en las literaturas hispánicas,,,,,http://www.ibero-americana.net/cgi-bin/infodetail.cgi?doknr=521750&lang=es&txt=einleitung,"Imágenes de la tecnología y la globalización en las literaturas hispánicas / Jesús Montoya Juárez, Ángel Esteban del Campo (eds.) recoge una serie de estudios donde se reflexiona sobre las conexiones de la literatura con las nuevas tecnología y los medios de comunicación. Compuesta por ensayos de especialistas como Jorge Carrión, Francisca Noguerol, Daniel Mesa Gancedo o Doménico Chiappe, entre otros, se abordan algunas pautas sobre la última narrativa en español, los textos en la nueva identidad digital y el hibridismo tecnológico en la literatura hispánica actual.",2013,2025-06-24 18:35:51,2026-02-17 01:57:04,,,,,,,,,,,,,Iberoamericana - Vervuert,Madrid - Frankfurt,,,,,,,,,<p>00000</p>,,,#nosource,,"Montoya Juárez, Jesús; Esteban del Campo, Ángel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7E7AI8JC,book,2008,,Literaturas del texto al hipermedia,,978-84-7658-888-8 84-7658-888-7,,,,,2008,2025-06-24 18:35:51,2026-02-17 01:57:04,,,,,,,,,,,,,Anthropos,Rubí,Spanish,,,,,,,,<p>00006</p>,,,#nosource,,"Romero López, Dolores; Sanz Cabrerizo, Ángeles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9AA57ST,book,2008,"Pardo Salgado, Carmen",Las TIC: una reflexión filosófica,,,,,,"La razón técnica se encarna hoy en las Tecnologías de la Información y la Comunicación y en sus efectos en la transformación de la producción y transmisión del saber. Con ella se insta a sustituir -en las sociedades postindustriales-, a la antigua mano de obra por un nuevo capital humano fundado en el conocimiento. En el ca mino hacia esta sociedad cohabitan los antiguos discursos ilustrados junto a la exigencia de una formación permanente que hace del conocimiento un valor de cambio. En esta situación y alejándonos tanto de un discurso que demoniza la técnica como de los discursos complacientes que hacen de ella la panacea para todos los males, interrogamos de nuevo nuestra relación con la técnica y sus nexos con el sistema económico, político y social en el que se encuentra.",2008,2025-06-24 18:35:51,2026-02-17 01:57:04,,,,,,,,,,,,,Laertes,Barcelona,,,,,,,,,,,,#nosource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUICYX2I,book,1998,"Moreno Hernández, Carlos",Literatura e hipertexto: de la cultura manuscrita a la cultura electrónica,,84-362-3683-1 978-84-362-3683-5,,,,,1998,2025-06-24 18:35:51,2026-02-17 01:57:04,,,,,,,,Literatura e hipertexto,,,,,Universidad Nacional de Educación a Distancia,Madrid,Spanish,,,,,,,,<p>00031</p>,,,#nosource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IFCYYWC8,book,2004,"Pajares Tosca, Susana",Literatura digital: el paradigma hipertextual,,,,,,,2004,2025-06-24 18:35:51,2026-02-17 01:57:04,,,,,,,,,,,,,Universidad de Extremadura,Cáceres,,,,,,,,,<p>00041</p>,,,#nosource; Hipertexto; Teoría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYP232EJ,book,2015,"Pérez López, Mª Ángeles; Sánchez Aparicio, Vega",Letras y bytes. Escrituras y nuevas tecnologías,,,,,http://www.reichenberger.de/Pages/plit77.html,,2015,2025-06-24 18:35:51,2026-02-17 01:57:04,,,,,,,,,,,,,Edition Reichenberger,Kassel,,,,,,,,,"

<div class=""comment"">
<p>This description was automatically added from 
<a href=""https://books.google.com/books?id=JK8VXK7QMNAC"">Google Books</a>. 
For a customized abstract or excerpt, add a note to the item in the 
<a href=""github.com/{{github}}/{{BASE_URL}}"">Zotero library</a></p>
</div>",,,#nosource,,"Noguerol, Francisca",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2PS8XVU,book,2000,"Vouillamoz, Núria",Literatura e hipermedia: la irrupción de la literatura interactiva,,,,,,,2000,2025-06-24 18:35:51,2026-02-17 01:57:04,,,,,,,,,,,,,Paidós,Barcelona,Spanish,,,,,,,,<p>00087</p>,,,#nosource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMUMMFWM,book,2001,"Reynal, Vicente",Las humanidades en la era digital,,0-8447-0112-3,,,http://books.google.co.uk/books?id=BJOQBxQOi2oC&lpg=PR7&ots=gtGfb0m8xJ&dq=humanidades%20digitales&lr&pg=PP1#v=onepage&q&f=false,,2001,2025-06-24 18:35:51,2026-02-17 01:57:04,,,,,,,,,,,,,Universidad de Puerto Rico,San Juan,,,,,,,,,<p>00001</p>,,,#nosource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5HP5DMR,book,2011,,La propiedad intelectual en la era digital: límites e infracciones a los derechos de autor en internet,,,,,,,2011,2025-06-24 18:35:51,2026-02-17 01:57:04,,,,,,,,,,,,,La Ley. Grupo Wolters Kluwer,,,,,,,,,,<p>00000</p>,,,#nosource,,"Mata Marín, Ricardo Manuel; Javato Martín, Antonio María",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8KX8FTJZ,book,2006,"Orihuela, José Luis",La Revolución de los blogs: cuando las bitácoras se convirtieron en el medio de comunicación de la gente,,,,,,,2006,2025-06-24 18:35:51,2026-02-17 01:57:04,,,,,,,,,,,,,La Esfera de los Libros,Madrid,,,,,,,,,<p>00055</p>,,,#nosource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XIXBYCNB,book,2013,,Teatro e Internet en la década del siglo XXI,,,,,,,2013,2025-06-24 18:35:50,2026-02-17 01:57:04,,,,,,,,,,,,,Verbum,Madrid,,,,,,,,,<p>00012</p>,,,#nosource,,"Romera Castillo, José",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYJFC7TT,book,2014,"Escandell Montiel, Daniel",Escrituras para el siglo XXI. Literaturas y blogosfera,,,,,,,2014,2025-06-24 18:35:50,2026-02-17 01:57:04,,,,,,,,,,,,,Iberoamericana / Vervuert,Madrid,,,,,,,,,<p>00000</p>,,,#nosource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XYA5U56Z,book,2016,"Pulos, Alexis","Transnational contexts of culture, gender, class, and colonialism in play: video games in East Asia",,978-3-319-43816-0,,,,,2016,2025-06-24 18:35:56,2026-02-17 01:57:04,,,,,,,,"Transnational contexts of culture, gender, class, and colonialism in play",East Asian popular culture,,,,Springer Science+Business Media,"New York, NY",,,,,,,,,<p>00000</p>,,,#nosource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIVTWB9U,book,2014,,Visibilidad y divulgación de la investigación desde las Humanidades Digitales. Experiencias y proyectos,,978-84-8081-412-6,,,http://www.unav.edu/publicacion/biblioteca-aurea-digital/BIADIG-22,"El presente trabajo reúne iniciativas, proyectos y experiencias interesantes en los diferentes planos de este amplio contexto de la visibilidad y la difusión de la investigación en el ámbito de las Humanidades. En él se pone en común distintas experiencias, se comparte conocimientos y se da a conocer otras iniciativas, ya que en este campo de las Humanidades Digitales el valor ejemplarizante de los proyectos es muy importante. Así, el libro se ha organizado en cuatro áreas diferentes con su propia personalidad, pero vinculadas, como no podía ser de otro modo, entre sí: «Blogging académico, visibilidad y difusión de la investigación», «Revistas digitales», «Edición digital» y «Divulgación y Bibliotecas digitales».",2014,2025-06-24 18:35:55,2026-02-17 01:57:04,,,,,,,,,Biblioteca Áurea Digital,22,,,Servicio de Publicaciones de la Universidad de Navarra,,esp,,,,,,,,<p>00000</p>,,,#nosource; humanidades digitales; experiencias; proyectos,,"Baraibar, Alvaro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2AWIEBSB,book,2014,,Humanidades Digitales: una aproximación transdisciplinar,,,,,http://www.janusdigital.es/fa/4656756780959093003595388/anexo2janus_completo_pub.pdf,,2014,2025-06-24 18:35:55,2026-02-17 01:57:04,,,,,,,,,,,,,SIELAE,A Coruña,,,,,,,,,"The contributions gathered in this volume show how digital technologies can be applied to Medieval Studies (Philology, Art, and History) in order to improve our understanding of medieval societies and cultures.",,,#nosource,,"Baraibar, Álvaro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59U7YYQI,book,2005,"Borràs, Laura; Adell, Joan-Elies; Calefato, Patrizia; Canadell, Roger; Koskimaa, Raine; Izquierdo, Oriol; Clara Moll, Isabel; Terranova, Tiziana; Ollé, Manel; Pajares Tosca, Susana; Pinto, Rafaele; Torras, Meri; Vuillemin, Alain",Textualidades electrónicas: nuevos escenarios para la literatura,,,,,,,2005,2025-06-24 18:35:55,2026-02-17 01:57:04,,,,,,,,,,,,,Editorial UOC,Barcelona,,,,,,,,,<p>ZSCC: 0000043[s0]</p>,,,#nosource; Hipertexto; Teoría,,"Borràs, Laura",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRHYEQKK,book,2009,,Teoría y literatura artística en la sociedad digital: construcción y aplicabilidad de colecciones textuales informatizadas,,978-84-9704-462-2,,,,"Las reflexiones e investigaciones que se han volcado en las páginas de este libro se centran en un ámbito muy concreto del complejo campo de la cultura digital: el de las colecciones de textos digitales. Su objetivo es triple: en primer lugar, aportar nuevas contribuciones a los estudios sobre sociedad digital e historia del arte, especialmente en relación con el desarrollo de plataformas digitales diseñadas como sistemas de información con fines investigadores, esto es, para la producción de conocimiento; en segundo lugar, presentar los primeros resultados del proyecto Atenea-TTC, un proyecto de I+D perteneciente al Plan Nacional de Arte y Humanidades que se lleva ejecutando en distintas universidades españolas y en centros extranjeros desde el año 2006 bajo el título Desarrollo de un tesauro terminológico-conceptual (TTC) de los discursos teórico-artísticos españoles de la Edad Moderna y del corpus textual informatizado (Atenea); en tercer lugar, ofrecer un protocolo de buenas prácticas, útil para todos aquellos grupos de investigación que quieran acometer proyectos de naturaleza similar. La sociedad digital plantea nuevas exigencias que hay que tener en cuenta: estándares y metadatos, normalización terminológica, flujos de navegación, estrategias de preservación digital, visualización a través de una interfaz gráfica, necesidades de interoperabilidad… Todo un conjunto de factores que el especialista debe conocer para desarrollar proyectos artísticos digitales con garantías de éxito y perdurabilidad.",2009,2025-06-24 18:35:55,2026-02-17 01:57:04,,,,,,,,,,,,,Ediciones Trea,Gijón,Spanish,,,,,,,,<p>ZSCC: NoCitationData[s0]</p>,,,#nosource; Arte digital,,"Rodríguez Ortega, Nuria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULAMLXY3,book,2008,"Scolari, Carlos",Hipermediaciones. Elementos para una Teoría de la Comunicación Digital Interactiva,,,,,,,2008,2025-06-24 18:35:55,2026-02-17 01:57:04,,,,,,,,,,,,,Gedisa,Barcelona,,,,,,,,,<p>00209</p>,,,#nosource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAYW5W7K,book,2004,"Scolari, Carlos",Hacer clic. Hacia una sociosemiótica de las interacciones digitales,,,,,,,2004,2025-06-24 18:35:55,2026-02-17 01:57:04,,,,,,,,,,,,,Gedisa,Barcelona,,,,,,,,,<p>00132</p>,,,#nosource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKU6DNG6,book,2013,,Escritorios electrónicos para las literaturas: nuevas herramientas digitales para la anotación colaborativa,,,,,http://eprints.ucm.es/23805/1/LuisPabloNu%C3%B1ez_EscritoriosElectrLiteraturas.pdf,"El volumen recoge un conjunto de estudios relativos a la interacción entre las Humanidades y las nuevas tecnologías. Llevados a cabo por profesores e investigadores de las universidades Complutense, UNED, Universidad Federal de Santa Catarina (Brasil) y Grupo Ciberimaginario-ICONO14, tratan aspectos tales como la creación de repositorios de objetos de aprendizaje, la construcción de museos virtuales, la recuperación de la información mediante agrupación en retículos y la anotación colaborativa sobre documentos digitales, especialmente literarios. Se añade una breve historia de las anotaciones, desde la Edad Media hasta nuestros días (smartphones y tabletas). El libro va dirigido a informáticos interesados en la creación de herramientas para las humanidades digitales y a filólogos que quieran introducir las TICs en la enseñanza de la literatura en el aula. Debido al Programa de Colaboración Interuniversitaria Hispano-Brasileño con cuya ayuda se ha publicado este libro, algunos de los textos que se recogen en esta obra están escritos en español y otros en portugués.",2013,2025-06-24 18:35:55,2026-02-17 01:57:04,,,,,,,,,,,,,Universidad Complutense de Madrid,Madrid,,,,,,,,,<p>00000</p>,,,#nosource,,"Pablo Núñez, Luis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E7CY2XNR,book,2013,"Fernández Travieso, Carlota",Estudio de codificación XML/TEI para Relaciones de Sucesos españolas,,978-84-695-9041-6,,,http://www.bidiso.es/sielae/upload/estaticas/file/FTCXMLTEI1.pdf,,2013,2025-06-24 18:35:55,2026-02-17 01:57:04,,,,,,,,,,,,,SIELAE (Seminario Interdisciplinar para el Estudio de la Literatura Áurea Española),A Coruña,Spanish,,,,,,,,"<div class=""comment"">
<p>This book needs an abstract or excerpt, and it doesn't have a Google Books description available to use. For a customized abstract or excerpt, add a note to the item in the 
<a href=""github.com/{{github}}/{{BASE_URL}}"">Zotero library</a></p>
</div>",,,#nosource; TEI; XML; Relaciones de sucesos; Historia del periodismo; SIELAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFSVJ6ET,book,2017,,Sustainable surfing,,978-1-138-93075-9,,,,,2017,2025-06-24 18:35:55,2026-02-17 01:57:04,,,,,,,,,,,,,Routledge,"Abingdon, Oxon ; New York, NY",,,,,,,,,"<p>00000</p>; <p>Sustainability and surfing in a risk society / Gregory Borne – Resource system boundaries, ecosystems, management, stakeholders / Steve Martin and Danny O&apos;Obrien – Technology, industry , and sustainability – The technological epoch of surfing, its implications and impacts and the potential for sustainability to theme the next epoch / Leon Mach – Towards more sustainable business practices in surf industry clusters / Anna Gerke – Surfboard manufacturing technologies / Chris Gibson &amp; Andy Warren – Surfing voices in coastal management : Gold Coast surf management plan / Dan Ware, Neil Lazarow and Rob Hales – International surfing activism / Rob Hales, Neil Lazarow and Dan Ware – Hedonic pricing and strategies for ensuring local value from surf driven coastal exploitation / Jason Scorse – Localism and opportunity or barrier to achieving sustainability / Lindsay Usher – Wilderness surfing experiences, development responses / Mark Orams – Surfing spaces / Jon Anderson – Culture, meaning and sustainability in surfing / Neil Lazarow and Rebecca Olive – Nirvanification in the age of simulated surfing environments / Jess Ponting – Sustainability and surfing : themes and synergies, future directions / Gregory Borne</p>",,,Economic aspects; Environmental aspects; Sustainability; #nosource; Environmental sustainability; Surfing,,"Borne, Gregory; Ponting, Jess",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3HX5GID,book,2015,,"Textos, pixeles y bits. Reflexiones sobre la publicación digital",,,,,http://www.iib.unam.mx/index.php/publicaciones?start=3,"Este libro, publicado en formato digital ―utilizando, precisamente, los nuevos formatos de edición―, es una excelente muestra del análisis sobre los retos actuales que enfrenta la producción editorial en el cada vez más acelerado campo tecnológico. El uso de las redes sociales y la llamada Web 2.0 han permitido la publicación, por los mismos usuarios, de una enorme cantidad de material digital, como novelas electrónicas, fotografías, ilustraciones y blogs, lo cual ha generado otros tipos de difusión de las distintas formas del saber. Atendiendo estas premisas, los estudios que componen la presente obra buscan responder ―de acuerdo con las palabras de Isabel Galina Russell, coordinadora del volumen― a los siguientes puntos: problematización y definición de publicación digital en el contexto del resguardo de patrimonio bibliográfico; uso de la digitalización para apoyar las tareas de preservación y difusión de materiales históricos; desarrollo de nuevos tipos de publicaciones, en particular las aplicaciones literarias para iPad; reflexión acerca de los retos y dificultades para la preservación de documentación personal digital; relación entre oralidad y escritura en el texto digital y el papel del archivo sonoro; derechos de autor y discusión relativa al deliberado balance entre los controles para la protección de la propiedad intelectual y la importancia del conocimiento abierto y el bien común. En definitiva, los textos aquí reunidos, los cuales conforman una visión plural y multidisciplinaria, ponen sobre la mesa una temática tan interesante como necesaria.",2015,2025-06-24 18:35:55,2026-02-17 01:57:04,,,,,,,,,,,,,,,es,,,,,,,,<p>00000</p>,,,#nosource; Publicación digital,,"Galina Russell, Isabel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87IAMI7C,book,2014,"Marqués, María Pérez",Minería de Datos a través de ejemplos,,978-84-941801-4-9,,,,Rare book,2014-03,2025-06-24 18:35:54,2026-02-17 01:57:04,,,,,,,,,,,,,RC Libros,Madrid,Spanish,,,,,,,,<p>00036</p>,,,,,,,,,,,,,,,,,,,,,,,,"1ªed., 1ª imp edition",,,,,,,,,,,,,,,,,,,,,,,,,,
